PERIODO;AMBITO;GERENCIA;TRAMOS_EDAD;SEXO;TIPO;ORD_CAT;GRUPO;CAT;ESPECIALIDAD;REGIMEN;VINCULACION;AÑO_FORM;TOTAL_EFECTIVOS;DESTINO ACTIVIDAD;TIPO_ESPECIALDAD;CENTRO_GESTOR
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OTORRINOLARINGOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;2;A1;MEDICO DE URGENCIA HOSPITALARIA;MEDICINA FAMILIAR Y COMUNITARIA;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;22;A2;ENFERMERO/A ESPECIALISTA EN SALUD MENTAL;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;25;A2;ENFERMERO/A ESPECIALISTA PEDIATRICA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;INTERINO POR VACANTE;;43;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;RESTO DE INTERINOS;;7;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;45;A2;FISIOTERAPEUTA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;48;A2;OPTICO OPTOMETRISTA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;< 40;M;P. SANITARIO FORM. UNIVERSITARIA;48;A2;OPTICO OPTOMETRISTA;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;>= 65;M;P. DIRECTIVO;0;A1;DIRECTIVO;;DIRECTIVO;DIR;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;>= 65;M;P. GESTION Y SERVICIOS;870;C2;AUXILIAR DE CONTROL;;LABORAL;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;>= 65;M;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;>= 65;M;P. GESTION Y SERVICIOS;1230;E;LIMPIADORA;;LABORAL;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;>= 65;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;LABORAL;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;>= 65;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANALISIS CLINICOS;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;H;P. GESTION Y SERVICIOS;790;C1;TECNICO ESPECIALISTA DE SISTEMAS Y TECNOLOGIAS DE LA INFORMACION;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;H;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;H;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;H;P. SANITARIO FORM. PROFESIONAL;62;C1;T.S. LABORATORIO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;H;P. SANITARIO FORM. PROFESIONAL;64;C1;T.S. IMAGEN PARA EL DIAGNOSTICO Y MEDICINA NUCLEAR;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;H;P. SANITARIO FORM. PROFESIONAL;64;C1;T.S. IMAGEN PARA EL DIAGNOSTICO Y MEDICINA NUCLEAR;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;H;P. SANITARIO FORM. PROFESIONAL;64;C1;T.S. IMAGEN PARA EL DIAGNOSTICO Y MEDICINA NUCLEAR;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANESTESIOLOGIA Y REANIMACION;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;CIRUGIA ORTOPEDICA Y TRAUMATOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;H;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. GESTION Y SERVICIOS;560;A2;P.T. GRADO MEDIO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. GESTION Y SERVICIOS;600;A2;TRABAJADOR SOCIAL;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. GESTION Y SERVICIOS;700;C1;G. ADMINISTRATIVO;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. PROFESIONAL;62;C1;T.S. LABORATORIO;;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. PROFESIONAL;64;C1;T.S. IMAGEN PARA EL DIAGNOSTICO Y MEDICINA NUCLEAR;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. PROFESIONAL;72;C2;TECNICO MEDIO SANITARIO EN FARMACIA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANESTESIOLOGIA Y REANIMACION;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;FARMACIA HOSPITALARIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA FISICA Y REHABILITACION;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MICROBIOLOGIA Y PARASITOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;RADIODIAGNOSTICO;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;GERIATRIA;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;PSICOLOGIA CLINICA;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;PSIQUIATRIA;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OFTALMOLOGIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OFTALMOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;UROLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;21;A2;ENFERMERO/A ESPECIALISTA OBSTETRICO GINECOLOGICO (MATRONA);;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;25;A2;ENFERMERO/A ESPECIALISTA PEDIATRICA;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;FIJO;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;INTERINO POR VACANTE;;8;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;RESTO DE INTERINOS;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;LABORAL;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;40 - 44;M;P. SANITARIO FORM. UNIVERSITARIA;48;A2;OPTICO OPTOMETRISTA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. GESTION Y SERVICIOS;450;A1;G. TECNICO DE LA F.A.;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. GESTION Y SERVICIOS;620;C1;COCINERO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. GESTION Y SERVICIOS;790;C1;TECNICO ESPECIALISTA DE SISTEMAS Y TECNOLOGIAS DE LA INFORMACION;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. GESTION Y SERVICIOS;1000;C2;FONTANERO;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. GESTION Y SERVICIOS;1250;E;PINCHE;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. SANITARIO FORM. PROFESIONAL;64;C1;T.S. IMAGEN PARA EL DIAGNOSTICO Y MEDICINA NUCLEAR;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;RADIODIAGNOSTICO;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;RADIODIAGNOSTICO;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;MEDICINA INTERNA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;PEDIATRIA Y SUS AREAS ESPECIFICAS;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA MEDICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;OBSTETRICIA Y GINECOLOGIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA QUIRURGICA;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. SANITARIO FORM. UNIVERSITARIA;2;A1;MEDICO DE URGENCIA HOSPITALARIA;MEDICINA FAMILIAR Y COMUNITARIA;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. SANITARIO FORM. UNIVERSITARIA;2;A1;MEDICO DE URGENCIA HOSPITALARIA;MEDICINA FAMILIAR Y COMUNITARIA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. SANITARIO FORM. UNIVERSITARIA;30;A2;ENFERMERO/A;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;H;P. SANITARIO FORM. UNIVERSITARIA;45;A2;FISIOTERAPEUTA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. GESTION Y SERVICIOS;450;A1;G. TECNICO DE LA F.A.;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. GESTION Y SERVICIOS;700;C1;G. ADMINISTRATIVO;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;FIJO;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;ESTATUTARIO;INTERINO POR VACANTE;;3;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. GESTION Y SERVICIOS;1030;C2;G. AUXILIAR ADMINISTRATIVO;;LABORAL;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. GESTION Y SERVICIOS;1180;C2;TELEFONISTA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. GESTION Y SERVICIOS;1200;E;CELADOR;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. SANITARIO FORM. PROFESIONAL;61;C1;T.S. ANATOMIA PATOLOGICA;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. SANITARIO FORM. PROFESIONAL;62;C1;T.S. LABORATORIO;;ESTATUTARIO;INTERINO POR VACANTE;;2;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. SANITARIO FORM. PROFESIONAL;62;C1;T.S. LABORATORIO;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. SANITARIO FORM. PROFESIONAL;64;C1;T.S. IMAGEN PARA EL DIAGNOSTICO Y MEDICINA NUCLEAR;;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. SANITARIO FORM. PROFESIONAL;64;C1;T.S. IMAGEN PARA EL DIAGNOSTICO Y MEDICINA NUCLEAR;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;INTERINO POR VACANTE;;10;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. SANITARIO FORM. PROFESIONAL;70;C2;T.C.A.E.;;ESTATUTARIO;RESTO DE INTERINOS;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANALISIS CLINICOS;ESTATUTARIO;FIJO;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
DATOS A 30 DE ABRIL DE 2023;HOSPITALARIA;H. EL ESCORIAL;45 - 49;M;P. SANITARIO FORM. UNIVERSITARIA;1;A1;FACULTATIVO ESPECIALISTA;ANATOMIA PATOLOGICA;ESTATUTARIO;INTERINO POR VACANTE;;1;EFECTIVOS EN HOSPITALES TRADICIONALES;AREA DE SERV. CENTRALES;171188219
