SECUENCIA;COD_AREA;DENOMINACION_AREA;COD_ORGANO_DIRECTIVO;DENOMINACION_ORGANO_DIRECTIVO;COD_GRUPO_PERSONAL;DESC__GRUPO_PERSONAL;COD_GRUPO_TITULACION;DESC_GRUPO_TITULACION;COD_CATEGORIA;DESC_CATEGORIA;COD_SEXO;DESC_SEXO;RANGO_EDAD;TOTAL_PERSONAS;MES_DATOS;ANIO_DATOS;FX_CARGA;FX_DATOS_INI;FX_DATOS_FIN
"5472";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"40 - 44";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5473";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"45 - 49";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5474";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"H";"Hombre";"65 - 69";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5475";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D140";"OFICIAL JARDINERIA                                          ";"M";"Mujer";"45 - 49";3;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5476";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D140";"OFICIAL JARDINERIA                                          ";"H";"Hombre";"40 - 44";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5477";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"I";"Funcionario Interino";"C2";"Graduado Escolar,F.P. de 1º grado";"D140";"OFICIAL JARDINERIA                                          ";"H";"Hombre";"45 - 49";6;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5478";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"L";"Laboral Fijo";"C2";"Graduado Escolar,F.P. de 1º grado";"D060";"AUXILIAR SERVICIOS INTERNOS                                 ";"M";"Mujer";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5479";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"D";"Laboral indefinido";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"WA41";"TITULADO SUPERIOR-ING SUPERIOR AGRÓNOMO";"M";"Mujer";"40 - 44";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5480";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"D";"Laboral indefinido";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"WA41";"TITULADO SUPERIOR-ING SUPERIOR AGRÓNOMO";"M";"Mujer";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5481";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"D";"Laboral indefinido";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5482";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"D";"Laboral indefinido";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5483";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10200925";"Dirección General de Gestión del Agua y Zonas Verdes                            ";"T";"Laboral Temporal";"E";"Certificado de Escolaridad";"E020";"PERSONAL OFICIOS DIVERSOS OFICIOS                           ";"M";"Mujer";"40 - 44";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5484";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A002";"GRUPO A1 OTRAS ADMINISTRACIONES                            ";"M";"Mujer";"55 - 59";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5485";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A002";"GRUPO A1 OTRAS ADMINISTRACIONES                            ";"H";"Hombre";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5486";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B020";"ANALISTA INFORMATICO                                        ";"H";"Hombre";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5487";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"H";"Hombre";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5488";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"M";"Mujer";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5489";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B070";"TECNICO DE GESTION                                          ";"M";"Mujer";"55 - 59";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5490";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B070";"TECNICO DE GESTION                                          ";"M";"Mujer";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5491";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C005";"ADMINISTRATIVO                                              ";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5492";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C005";"ADMINISTRATIVO                                              ";"H";"Hombre";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5493";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C090";"ENCARGADO MEDIO AMBIENTE                                    ";"M";"Mujer";"55 - 59";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5494";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"C1";"Bachillerato,B.U.P.,F.P. 2º grado";"C090";"ENCARGADO MEDIO AMBIENTE                                    ";"H";"Hombre";"60 - 64";3;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5495";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"45 - 49";10;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5496";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D005";"AUXILIAR ADMINISTRATIVO                                     ";"M";"Mujer";"50 - 54";6;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5497";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D100";"OFICIAL MECANICO CONDUCTOR                                  ";"H";"Hombre";"60 - 64";3;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5498";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D150";"AGENTE RESIDUOS MEDIO AMBIENTALES                           ";"M";"Mujer";"40 - 44";10;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5499";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D150";"AGENTE RESIDUOS MEDIO AMBIENTALES                           ";"M";"Mujer";"45 - 49";7;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5500";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D150";"AGENTE RESIDUOS MEDIO AMBIENTALES                           ";"M";"Mujer";"50 - 54";18;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5501";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D150";"AGENTE RESIDUOS MEDIO AMBIENTALES                           ";"M";"Mujer";"65 - 69";3;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5502";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"C2";"Graduado Escolar,F.P. de 1º grado";"D150";"AGENTE RESIDUOS MEDIO AMBIENTALES                           ";"H";"Hombre";"65 - 69";3;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5503";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"F";"Funcionario";"E";"Certificado de Escolaridad";"E030";"PERSONAL OFICIOS LIMPIEZA Y MED.AMBIENTE                    ";"M";"Mujer";"50 - 54";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5504";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"I";"Funcionario Interino";"A1";"Doctor,Licenciado,Arquitecto,Ingeniero o Equivalente";"A600";"TECNICO ADMINISTRACION GENERAL                              ";"M";"Mujer";"60 - 64";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5505";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"M";"Mujer";"40 - 44";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5506";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"M";"Mujer";"45 - 49";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5507";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B030";"ARQUITECTO TECNICO                                          ";"M";"Mujer";"50 - 54";2;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5508";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"M";"Mujer";"40 - 44";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
"5509";"10000027";"Área de Gobierno de Medio Ambiente y Movilidad                                  ";"10201707";"Dirección General de Servicios de Limpieza y Residuos                           ";"I";"Funcionario Interino";"A2";"Ing.Técnico,Diplomado Universitario,Arquitecto Técnico,F";"B035";"INGENIERO TECNICO                                           ";"M";"Mujer";"50 - 54";1;1;2023;"2023-02-03 08:00:19.233";"2023-02-01";"2023-02-01"
